agency_id,route_color,route_desc,route_id,route_long_name,route_short_name,route_text_color,route_type,route_url
nmbssncb,006033,"",gr:nmbssncb:1193,Aachen Hbf (DE) -- Liège-Guillemins,S41,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1194,Aachen Hbf (DE) -- Welkenraedt,S41,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1196,Aachen Hbf (DE) -- Verviers-Central,S41,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1203,Liège-Guillemins -- Verviers-Central,S41,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1205,Schaerbeek -- Courtrai,IC,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:1211,Liège-Guillemins -- Waremme,S44,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:1213,Waremme -- Visé,S44,FFFFFF,2,""
nmbssncb,F16122,"",gr:nmbssncb:1218,Liège-Guillemins -- Flémalle-Haute,S42,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:122,Bruxelles-Midi -- Anvers-Central,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1221,Troisvierges (LU) -- Liège-Guillemins,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1226,Troisvierges (LU) -- Liers,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:123,Louvain -- Aarschot,L,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1232,Hasselt -- Verviers-Central,S41,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1238,Bruxelles-Midi -- Eupen,IC,FFFFFF,2,""
nmbssncb,F16122,"",gr:nmbssncb:1241,Herstal -- Flémalle-Haute,S42,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1249,Herstal -- Marloie,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1253,Rivage -- Rochefort-Jemelle,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1257,Ottignies -- Louvain,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1259,Louvain -- Fleurus,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1262,Ottignies -- Fleurus,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1268,Ciney -- Arlon,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:127,Hasselt -- Landen,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1276,Arlon -- Virton,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1277,Libramont -- Virton,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1282,Liège-Guillemins -- Waremme,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1289,Namur -- Bertrix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:129,Anvers-Central -- Heist-op-den-Berg,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1290,Zottegem -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1291,Audenarde -- Zottegem,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1292,Yvoir -- Bertrix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1293,Beauraing -- Bertrix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1294,Houyet -- Bertrix,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1295,Ciney -- Libramont,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1296,Marloie -- Libramont,L,FFFFFF,2,""
nmbssncb,58135A,"",gr:nmbssncb:1003,Haren -- Hal,S7,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1009,Louvain -- La Panne,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:102,Bruges -- Schellebelle,L,FFFFFF,2,""
nmbssncb,F3610A,"",gr:nmbssncb:1025,Bruxelles-Midi -- Braine-le-Comte,S2,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1030,Brussels Airport-Zaventem -- Mons,IC,FFFFFF,2,""
nmbssncb,F3610A,"",gr:nmbssncb:1036,Bruxelles-Midi -- Hal,S2,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1041,Liers -- La Louvière-Sud,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1047,Flémalle-Haute -- Blaton,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1052,Liège-Guillemins -- Mons,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1058,Charleroi-Central -- Blaton,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1063,Statte -- Charleroi-Central,IC,FFFFFF,2,""
nmbssncb,CC2128,"",gr:nmbssncb:1068,Charleroi-Central -- Mariembourg,S64,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:107,Hasselt -- Landen,L,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1073,Louvain-la-Neuve -- Zottegem,S8,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1075,Louvain-la-Neuve -- Burst,S8,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1084,Nivelles -- Landen,S19,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1086,Nivelles -- Louvain,S19,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1091,Braine-l'Alleud -- Charleroi-Central,S19,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1093,Welkenraedt -- Courtrai,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1097,Malines -- Bruges,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1099,Wijgmaal -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,F16123,"",gr:nmbssncb:1114,Charleroi-Central -- La Louvière-Sud,S62,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1121,Anvers-Central -- Hamont,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1129,Louvain -- Welkenraedt,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1136,Herentals -- Hasselt,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1141,Hasselt -- Mol,IC,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1148,Moustier -- Namur,S61,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1152,Wavre -- Châtelet,S61,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1158,Namur -- Tamines,S61,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1200,Verviers-Central -- Welkenraedt,S41,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1202,Liège-Saint-Lambert -- Verviers-Central,S41,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1204,Eupen -- Bruges,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1209,Liège-Guillemins -- Audenarde,IC,FFFFFF,2,""
nmbssncb,CC2028,"",gr:nmbssncb:1210,Landen -- Visé,S44,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1217,Landen -- Ostende,IC,FFFFFF,2,""
nmbssncb,F16122,"",gr:nmbssncb:1219,Liers -- Flémalle-Haute,S42,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1225,Luxembourg (LU) -- Liers,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1229,Rivage -- Gouvy,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1230,Gouvy -- Trois-Ponts,IC,FFFFFF,2,""
nmbssncb,006033,"",gr:nmbssncb:1235,Hasselt -- Tongres,S41,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1237,Eupen -- Gand-Saint-Pierre,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1242,Londerzeel -- Gand-Saint-Pierre,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1243,Malines -- Bruges,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1244,Londerzeel -- Bruges,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1256,Louvain -- Charleroi-Central,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1283,Louvain -- Waremme,BUS,FFFFFF,3,""
nmbssncb,212875,"",gr:nmbssncb:1313,Renaix -- Lokeren,S53,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1314,Gand-Dampoort -- Lokeren,S53,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1315,Bruxelles-Nord -- Denderleeuw,S8,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1316,Bruxelles-Nord -- Zottegem,S8,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1317,Bruxelles-Nord -- Bruxelles-Midi,S8,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1318,Bruxelles-Nord -- Audenarde,S8,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1319,Audenarde -- Lokeren,S53,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:132,Puurs -- Hoboken-Polder,L,FFFFFF,2,""
nmbssncb,0095CD,"",gr:nmbssncb:1320,Louvain-la-Neuve -- Alost,S8,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1321,Eine -- Lokeren,S53,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1322,Gand-Saint-Pierre -- Renaix,S53,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1323,Anvers-Central -- Noorderkempen (Brecht),S35,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1324,Anvers-Luchtbal -- Noorderkempen (Brecht),S35,FFFFFF,2,""
nmbssncb,212875,"",gr:nmbssncb:1325,Gand-Saint-Pierre -- Audenarde,S53,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1326,Verviers-Central -- Spa-Géronstère,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1327,Ezemaal -- Landen,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1328,Schaerbeek -- Ostende,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1329,Schaerbeek -- Ostende,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:133,Herentals -- Hamont,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1330,Welkenraedt -- Eupen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1331,Liège-Guillemins -- Verviers-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1332,Louvain -- Liège-Guillemins,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1333,Landen -- Liège-Guillemins,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1334,Tirlemont -- Waremme,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1335,Verviers-Central -- Welkenraedt,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1336,Ostende -- Gand-Saint-Pierre,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1337,Malines -- Londerzeel,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1338,Malines -- Termonde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1339,Londerzeel -- Termonde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:134,Liège-Guillemins -- Liers,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1340,Bruges -- Zeebrugge-Strand,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1341,Termonde -- Schellebelle,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1342,Bruges -- Aalter,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1343,Gand-Saint-Pierre -- Termonde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1344,Schaerbeek -- La Panne,TRN,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1345,Gand-Saint-Pierre -- Gand-Dampoort,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1346,Audenarde -- Renaix,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1347,Tielt -- La Panne,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1348,Gand-Saint-Pierre -- Deinze,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1349,Anvers-Central -- Saint-Nicolas,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:135,Anvers-Central -- Hasselt,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1350,Deinze -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1351,Courtrai -- Poperinge,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1352,Courtrai -- Menin,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1353,Lille Flandres (FR) -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1354,Gand-Saint-Pierre -- Lokeren,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1355,Gand-Saint-Pierre -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1356,Anvers-Berchem -- Gand-Saint-Pierre,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1357,Courtrai -- Waregem,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1358,Gand-Saint-Pierre -- Saint-Nicolas,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1359,Anvers-Central -- Lokeren,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:136,Brussels Airport-Zaventem -- Malines,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1360,Anvers-Central -- Gand-Saint-Pierre,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1361,Wondelgem -- Eeklo,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1362,Gand-Saint-Pierre -- Audenarde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1363,Gand-Saint-Pierre -- Renaix,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1364,Gand-Saint-Pierre -- Eeklo,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1365,Schaerbeek -- Poperinge,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1366,Lichtervelde -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1367,Tournai -- Mouscron,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1368,Mons -- Saint-Ghislain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1369,Namur -- Charleroi-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:137,Herentals -- Neerpelt,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1370,La Louvière-Centre -- La Louvière-Sud,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1371,Saint-Ghislain -- Tournai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1372,La Louvière-Sud -- Tournai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1373,Gand-Saint-Pierre -- Alost,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1374,Schaerbeek -- Gand-Saint-Pierre,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1375,Schaerbeek -- Saint-Nicolas,P,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1376,Termonde -- Lokeren,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1377,Hasselt -- Kiewit,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1378,Louvain -- Landen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1379,Tirlemont -- Landen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:138,Boom -- Hoboken-Polder,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1380,Hasselt -- Genk,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1381,Hasselt -- Landen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1382,Bruges -- Blankenberge,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1383,Tirlemont -- Liège-Guillemins,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1384,Tirlemont -- Ans,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1385,Grammont -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1386,Hasselt -- Tongres,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1387,Mons -- Quiévrain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1388,Hasselt -- Diest,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1389,Diest -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:139,Kontich-Lint -- Turnhout,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1390,Mons -- Braine-le-Comte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1391,Braine-le-Comte -- Saint-Ghislain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1392,Hal -- Mons,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1393,Bruxelles-Midi -- Nivelles,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1394,Gand-Saint-Pierre -- Zottegem,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1395,Zottegem -- Grammont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1396,Hal -- Enghien,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1397,Bruxelles-Midi -- Enghien,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1398,Enghien -- Ath,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1399,Ath -- Leuze,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:14,Liège-Guillemins -- Gouvy,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:140,Hasselt -- Louvain,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1400,Tournai -- Ath,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1401,Bruxelles-Midi -- Ath,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1402,Enghien -- Grammont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1403,Hal -- Ath,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1404,Hal -- Tournai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1405,Schaerbeek -- Brussels Airport-Zaventem,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1406,Anvers-Central -- Malines,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1407,Anvers-Central -- Kontich-Lint,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1408,Bruxelles-Midi -- Anvers-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1409,Vilvorde -- Bruxelles-Nord,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:141,Anvers-Berchem -- Lierre,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1410,Bruxelles-Midi -- Luttre,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1411,Jette -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1412,Jette -- Alost,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1413,Gand-Saint-Pierre -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1414,Gand-Saint-Pierre -- Alost,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1415,Namur -- Marloie,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1416,Marloie -- Ciney,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1417,Arlon -- Marbehan,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1418,Namur -- Ciney,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1419,Marloie -- Libramont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:142,Anvers-Central -- Heist-op-den-Berg,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1420,Ottignies -- Gembloux,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1421,Rochefort-Jemelle -- Libramont,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1422,Luxembourg (LU) -- Ciney,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1423,Luxembourg (LU) -- Marbehan,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1424,Rochefort-Jemelle -- Arlon,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1425,Rochefort-Jemelle -- Ciney,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1426,Namur -- Rochefort-Jemelle,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1427,Ottignies -- Namur,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1428,Audenarde -- Courtrai,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1429,Burst -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:143,Malines -- Louvain,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1430,Zottegem -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1431,Audenarde -- Denderleeuw,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1432,Courtrai -- Roulers,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1433,Bruges -- Lichtervelde,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1434,Bruxelles-Midi -- Zottegem,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1435,Anvers-Berchem -- Hoboken-Polder,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1436,Puurs -- Boom,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1437,Liège-Saint-Lambert -- Statte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1438,Liège-Guillemins -- Statte,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1439,Huy -- Namur,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:144,Louvain -- Sint-Joris-Weert,L,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1440,Aarschot -- Langdorp,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1441,Hasselt -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1442,Hasselt -- Schulen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1443,Louvain -- Langdorp,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1444,Namur -- Dinant,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1445,Yvoir -- Gendron-Celles,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1446,Dinant -- Yvoir,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1447,Gembloux -- Namur,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1448,Anvers-Central -- Essen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1449,Roosendaal (NL) -- Anvers-Central,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:145,Tongres -- Louvain,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1450,Anvers-Noorderdokken -- Essen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1451,Roosendaal (NL) -- Kapellen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1452,Anvers-Berchem -- Puurs,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1453,Anvers-Sud -- Puurs,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1454,Anvers-Central -- Puurs,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1455,Essen -- Kapellen,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1456,Roosendaal (NL) -- Anvers-Noorderdokken,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1457,Begijnendijk -- Aarschot,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1458,Diest -- Louvain,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1459,Malines -- Willebroek,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:146,Louvain -- Landen,IC,FFFFFF,2,""
nmbssncb,016AB3,"",gr:nmbssncb:1460,Puurs -- Saint-Nicolas,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1461,Saint-Nicolas -- Tamise,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1462,Malines -- Puurs,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1463,Bruges -- Knokke,BUS,FFFFFF,3,""
nmbssncb,016AB3,"",gr:nmbssncb:1464,Louvain -- Ans,BUS,FFFFFF,3,""
