location_type,parent_station,platform_code,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_url,wheelchair_boarding,zone_id
0,gs:nmbssncb:S8811213,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811213_4,50.890481,4.442773,Diegem,"",,
0,gs:nmbssncb:S8811221,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811221,50.88572,4.46989,Zaventem,"",,
0,gs:nmbssncb:S8811221,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811221_1,50.88572,4.46989,Zaventem,"",,
0,gs:nmbssncb:S8811221,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811221_2,50.88572,4.46989,Zaventem,"",,
0,gs:nmbssncb:S8811221,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811221_3,50.88572,4.46989,Zaventem,"",,
0,gs:nmbssncb:S8811221,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811221_4,50.88572,4.46989,Zaventem,"",,
0,gs:nmbssncb:S8811247,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811247,50.88331,4.50611,Nossegem,"",,
0,gs:nmbssncb:S8811247,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811247_1,50.88331,4.50611,Nossegem,"",,
0,gs:nmbssncb:S8811247,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811247_2,50.88331,4.50611,Nossegem,"",,
0,gs:nmbssncb:S8811247,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811247_3,50.88331,4.50611,Nossegem,"",,
0,gs:nmbssncb:S8811247,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811247_4,50.88331,4.50611,Nossegem,"",,
0,gs:nmbssncb:S8811254,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811254,50.89307,4.5433,Kortenberg,"",,
0,gs:nmbssncb:S8811254,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811254_1,50.89307,4.5433,Kortenberg,"",,
0,gs:nmbssncb:S8811254,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811254_2,50.89307,4.5433,Kortenberg,"",,
0,gs:nmbssncb:S8811254,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811254_3,50.89307,4.5433,Kortenberg,"",,
0,gs:nmbssncb:S8811254,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811254_4,50.89307,4.5433,Kortenberg,"",,
0,gs:nmbssncb:S8811262,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811262,50.89651,4.585,Erps-Kwerps,"",,
0,gs:nmbssncb:S8811262,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811262_1,50.89651,4.585,Erps-Kwerps,"",,
0,gs:nmbssncb:S8811262,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811262_2,50.89651,4.585,Erps-Kwerps,"",,
0,gs:nmbssncb:S8811262,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811262_3,50.89651,4.585,Erps-Kwerps,"",,
0,gs:nmbssncb:S8811429,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811429_4,50.809175,4.399885,Watermael,"",,
0,gs:nmbssncb:S8811437,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811437,50.794698,4.408114,Boitsfort,"",,
0,gs:nmbssncb:S8811437,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811437_1,50.794698,4.408114,Boitsfort,"",,
0,gs:nmbssncb:S8811437,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811437_2,50.794698,4.408114,Boitsfort,"",,
0,gs:nmbssncb:S8811437,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811437_3,50.794698,4.408114,Boitsfort,"",,
0,gs:nmbssncb:S8811437,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811437_4,50.794698,4.408114,Boitsfort,"",,
0,gs:nmbssncb:S8811445,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811445,50.766103,4.44949,Groenendaal,"",,
0,gs:nmbssncb:S8811445,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811445_1,50.766103,4.44949,Groenendaal,"",,
0,gs:nmbssncb:S8811445,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811445_2,50.766103,4.44949,Groenendaal,"",,
0,gs:nmbssncb:S8811445,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811445_3,50.766103,4.44949,Groenendaal,"",,
0,gs:nmbssncb:S8811445,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811445_4,50.766103,4.44949,Groenendaal,"",,
0,gs:nmbssncb:S8811460,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811460,50.76016,4.46741,Hoeilaart,"",,
0,gs:nmbssncb:S8811460,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811460_1,50.76016,4.46741,Hoeilaart,"",,
0,gs:nmbssncb:S8811460,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811460_4,50.76016,4.46741,Hoeilaart,"",,
0,gs:nmbssncb:S8811510,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811510,50.73796,4.49706,La Hulpe,"",,
0,gs:nmbssncb:S8811510,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811510_1,50.73796,4.49706,La Hulpe,"",,
0,gs:nmbssncb:S8811510,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811510_4,50.73796,4.49706,La Hulpe,"",,
0,gs:nmbssncb:S8811528,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811528,50.725697,4.514834,Genval,"",,
0,gs:nmbssncb:S8811528,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811528_1,50.725697,4.514834,Genval,"",,
0,gs:nmbssncb:S8811528,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811528_4,50.725697,4.514834,Genval,"",,
0,gs:nmbssncb:S8811536,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811536,50.71141,4.53286,Rixensart,"",,
0,gs:nmbssncb:S8811536,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811536_1,50.71141,4.53286,Rixensart,"",,
0,gs:nmbssncb:S8811536,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811536_4,50.71141,4.53286,Rixensart,"",,
0,gs:nmbssncb:S8811544,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811544,50.699653,4.545435,Profondsart,"",,
0,gs:nmbssncb:S8811544,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811544_1,50.699653,4.545435,Profondsart,"",,
0,gs:nmbssncb:S8811544,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811544_4,50.699653,4.545435,Profondsart,"",,
0,gs:nmbssncb:S8811601,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811601,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,????????,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_????????,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_1,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,10,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_10,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,11,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_11,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_2,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_3,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_4,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_5,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,6,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_6,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,8,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_8,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,9,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_9,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,A,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_A,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811601,A DETERM,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811601_A DETERM,50.67367,4.56936,Ottignies,"",,
0,gs:nmbssncb:S8811635,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811635,50.69214,4.5753,Limal,"",,
0,gs:nmbssncb:S8811635,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811635_1,50.69214,4.5753,Limal,"",,
0,gs:nmbssncb:S8811635,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811635_2,50.69214,4.5753,Limal,"",,
0,gs:nmbssncb:S8811676,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811676,50.669795,4.615746,Louvain-la-Neuve,"",,
0,gs:nmbssncb:S8811676,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811676_1,50.669795,4.615746,Louvain-la-Neuve,"",,
0,gs:nmbssncb:S8811676,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811676_2,50.669795,4.615746,Louvain-la-Neuve,"",,
0,gs:nmbssncb:S8811676,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811676_3,50.669795,4.615746,Louvain-la-Neuve,"",,
0,gs:nmbssncb:S8811718,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811718,50.70777,4.59475,Bierges-Walibi,"",,
0,gs:nmbssncb:S8811718,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811718_1,50.70777,4.59475,Bierges-Walibi,"",,
0,gs:nmbssncb:S8811718,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811718_2,50.70777,4.59475,Bierges-Walibi,"",,
0,gs:nmbssncb:S8811726,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811726,50.71627,4.60478,Wavre,"",,
0,gs:nmbssncb:S8811726,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811726_1,50.71627,4.60478,Wavre,"",,
0,gs:nmbssncb:S8811726,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811726_2,50.71627,4.60478,Wavre,"",,
0,gs:nmbssncb:S8811726,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811726_3,50.71627,4.60478,Wavre,"",,
0,gs:nmbssncb:S8811734,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811734,50.724421,4.621653,Basse-Wavre,"",,
0,gs:nmbssncb:S8811734,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811734_1,50.724421,4.621653,Basse-Wavre,"",,
0,gs:nmbssncb:S8811734,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811734_2,50.724421,4.621653,Basse-Wavre,"",,
0,gs:nmbssncb:S8811742,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811742,50.73665,4.6496,Gastuche,"",,
0,gs:nmbssncb:S8811742,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811742_1,50.73665,4.6496,Gastuche,"",,
0,gs:nmbssncb:S8811742,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811742_2,50.73665,4.6496,Gastuche,"",,
0,gs:nmbssncb:S8811759,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811759,50.754347,4.662441,Archennes,"",,
0,gs:nmbssncb:S8811759,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811759_1,50.754347,4.662441,Archennes,"",,
0,gs:nmbssncb:S8811759,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811759_2,50.754347,4.662441,Archennes,"",,
0,gs:nmbssncb:S8811767,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811767,50.7615,4.65387,Florival,"",,
0,gs:nmbssncb:S8811767,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811767_1,50.7615,4.65387,Florival,"",,
0,gs:nmbssncb:S8811767,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811767_2,50.7615,4.65387,Florival,"",,
0,gs:nmbssncb:S8811775,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811775,50.778516,4.651483,Pécrot,"",,
0,gs:nmbssncb:S8811775,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811775_1,50.778516,4.651483,Pécrot,"",,
0,gs:nmbssncb:S8811775,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811775_2,50.778516,4.651483,Pécrot,"",,
0,gs:nmbssncb:S8811817,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811817,50.659944,4.569049,Céroux-Mousty,"",,
0,gs:nmbssncb:S8811817,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811817_1,50.659944,4.569049,Céroux-Mousty,"",,
0,gs:nmbssncb:S8811817,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811817_2,50.659944,4.569049,Céroux-Mousty,"",,
0,gs:nmbssncb:S8811825,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811825,50.64557,4.56582,Court-Saint-Etienne,"",,
0,gs:nmbssncb:S8811825,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811825_1,50.64557,4.56582,Court-Saint-Etienne,"",,
0,gs:nmbssncb:S8811825,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811825_2,50.64557,4.56582,Court-Saint-Etienne,"",,
0,gs:nmbssncb:S8811916,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8811916,50.84328,4.380725,Bruxelles-Schuman,"",,
0,gs:nmbssncb:S8811916,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811916_1,50.84328,4.380725,Bruxelles-Schuman,"",,
0,gs:nmbssncb:S8811916,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811916_2,50.84328,4.380725,Bruxelles-Schuman,"",,
0,gs:nmbssncb:S8811916,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811916_3,50.84328,4.380725,Bruxelles-Schuman,"",,
0,gs:nmbssncb:S8811916,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811916_4,50.84328,4.380725,Bruxelles-Schuman,"",,
0,gs:nmbssncb:S8811940,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811940,50.8179,4.2918,Anderlecht,"",,
0,gs:nmbssncb:S8811940,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811940_1,50.8179,4.2918,Anderlecht,"",,
0,gs:nmbssncb:S8811940,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8811940_4,50.8179,4.2918,Anderlecht,"",,
0,gs:nmbssncb:S8812005,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812005,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_1,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,10,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_10,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,11,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_11,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,12,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_12,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_2,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_3,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_4,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_5,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,6,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_6,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,7,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_7,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,8,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_8,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,9,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_9,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812005,TE BEPAL,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812005_TE BEPAL,50.85966,4.36085,Bruxelles-Nord,"",,
0,gs:nmbssncb:S8812013,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812013,50.863645,4.328982,Simonis,"",,
0,gs:nmbssncb:S8812013,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812013_1,50.863645,4.328982,Simonis,"",,
0,gs:nmbssncb:S8812013,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812013_2,50.863645,4.328982,Simonis,"",,
0,gs:nmbssncb:S8812021,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812021,50.87943,4.34851,Bockstael,"",,
0,gs:nmbssncb:S8812021,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812021_1,50.87943,4.34851,Bockstael,"",,
0,gs:nmbssncb:S8812021,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812021_2,50.87943,4.34851,Bockstael,"",,
0,gs:nmbssncb:S8812047,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812047,50.880832,4.326218,Jette,"",,
0,gs:nmbssncb:S8812047,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812047_1,50.880832,4.326218,Jette,"",,
0,gs:nmbssncb:S8812047,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812047_2,50.880832,4.326218,Jette,"",,
0,gs:nmbssncb:S8812047,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812047_3,50.880832,4.326218,Jette,"",,
0,gs:nmbssncb:S8812047,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812047_4,50.880832,4.326218,Jette,"",,
0,gs:nmbssncb:S8812062,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812062,50.890032,4.274546,Zellik,"",,
0,gs:nmbssncb:S8812062,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812062_1,50.890032,4.274546,Zellik,"",,
0,gs:nmbssncb:S8812062,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812062_2,50.890032,4.274546,Zellik,"",,
0,gs:nmbssncb:S8812070,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812070,50.906485,4.207988,Asse,"",,
0,gs:nmbssncb:S8812070,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812070_1,50.906485,4.207988,Asse,"",,
0,gs:nmbssncb:S8812070,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812070_2,50.906485,4.207988,Asse,"",,
0,gs:nmbssncb:S8812112,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812112,50.933475,4.216967,Mollem,"",,
0,gs:nmbssncb:S8812112,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812112_1,50.933475,4.216967,Mollem,"",,
0,gs:nmbssncb:S8812112,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812112_2,50.933475,4.216967,Mollem,"",,
0,gs:nmbssncb:S8812120,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812120,50.954954,4.222719,Merchtem,"",,
0,gs:nmbssncb:S8812120,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812120_1,50.954954,4.222719,Merchtem,"",,
0,gs:nmbssncb:S8812120,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812120_2,50.954954,4.222719,Merchtem,"",,
0,gs:nmbssncb:S8812146,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812146,50.974776,4.187317,Opwijk,"",,
0,gs:nmbssncb:S8812146,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812146_1,50.974776,4.187317,Opwijk,"",,
0,gs:nmbssncb:S8812146,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812146_2,50.974776,4.187317,Opwijk,"",,
0,gs:nmbssncb:S8812146,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812146_3,50.974776,4.187317,Opwijk,"",,
0,gs:nmbssncb:S8812153,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812153,50.989597,4.156174,Heizijde,"",,
0,gs:nmbssncb:S8812153,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812153_1,50.989597,4.156174,Heizijde,"",,
0,gs:nmbssncb:S8812153,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812153_2,50.989597,4.156174,Heizijde,"",,
0,gs:nmbssncb:S8812161,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812161,51.005008,4.134372,Lebbeke,"",,
0,gs:nmbssncb:S8812161,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812161_1,51.005008,4.134372,Lebbeke,"",,
0,gs:nmbssncb:S8812161,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812161_2,51.005008,4.134372,Lebbeke,"",,
0,gs:nmbssncb:S8812211,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812211,50.872627,4.289892,Berchem-Sainte-Agathe,"",,
0,gs:nmbssncb:S8812211,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812211_1,50.872627,4.289892,Berchem-Sainte-Agathe,"",,
0,gs:nmbssncb:S8812211,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812211_2,50.872627,4.289892,Berchem-Sainte-Agathe,"",,
0,gs:nmbssncb:S8812229,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812229,50.868338,4.273542,Grand-Bigard,"",,
0,gs:nmbssncb:S8812229,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812229_1,50.868338,4.273542,Grand-Bigard,"",,
0,gs:nmbssncb:S8812229,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812229_2,50.868338,4.273542,Grand-Bigard,"",,
0,gs:nmbssncb:S8812237,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812237,50.86673,4.24339,Dilbeek,"",,
0,gs:nmbssncb:S8812237,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812237_1,50.86673,4.24339,Dilbeek,"",,
0,gs:nmbssncb:S8812237,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812237_2,50.86673,4.24339,Dilbeek,"",,
0,gs:nmbssncb:S8812245,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812245,50.86716,4.20508,Sint-Martens-Bodegem,"",,
0,gs:nmbssncb:S8812245,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812245_1,50.86716,4.20508,Sint-Martens-Bodegem,"",,
0,gs:nmbssncb:S8812245,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812245_2,50.86716,4.20508,Sint-Martens-Bodegem,"",,
0,gs:nmbssncb:S8812252,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812252,50.87452,4.16534,Ternat,"",,
0,gs:nmbssncb:S8812252,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812252_1,50.87452,4.16534,Ternat,"",,
0,gs:nmbssncb:S8812252,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812252_2,50.87452,4.16534,Ternat,"",,
0,gs:nmbssncb:S8812252,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812252_3,50.87452,4.16534,Ternat,"",,
0,gs:nmbssncb:S8812260,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8812260,50.88245,4.11517,Essene Lombeek,"",,
0,gs:nmbssncb:S8812260,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812260_1,50.88245,4.11517,Essene Lombeek,"",,
0,gs:nmbssncb:S8812260,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8812260_2,50.88245,4.11517,Essene Lombeek,"",,
0,gs:nmbssncb:S8813003,"","",NMBSSNCB RAIL+BUS PLATFORM,gs:nmbssncb:8813003,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813003,1,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813003_1,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813003,2,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813003_2,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813003,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813003_3,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813003,4,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813003_4,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813003,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813003_5,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813003,6,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813003_6,50.845655,4.356804,Bruxelles-Central,"",,
0,gs:nmbssncb:S8813037,"","",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813037,50.84113,4.34787,Bruxelles-Chapelle,"",,
0,gs:nmbssncb:S8813037,3,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813037_3,50.84113,4.34787,Bruxelles-Chapelle,"",,
0,gs:nmbssncb:S8813037,5,"",NMBSSNCB RAIL PLATFORM,gs:nmbssncb:8813037_5,50.84113,4.34787,Bruxelles-Chapelle,"",,
